1,Quincy Acy,PF,22.0,TOR,29.0,0.0,11.8,1.4,2.6,0.56,0.0,0.1,0.5,1.4,2.5,0.562,0.567,1.1,1.3,0.816,1.0,1.6,2.7,0.4,0.4,0.5,0.6,1.8,4.0,acyqu01
376,Ramon Sessions,SG,26.0,CHA,61.0,0.0,27.1,4.5,11.1,0.408,0.5,1.8,0.308,4.0,9.3,0.427,0.433,4.8,5.7,0.839,0.4,2.3,2.8,3.8,0.8,0.1,1.7,1.5,14.4,sessira01
377,Tornike Shengelia,SF,21.0,BRK,19.0,0.0,4.9,0.5,1.2,0.435,0.1,0.1,0.5,0.5,1.1,0.429,0.457,0.5,0.8,0.563,0.5,0.7,1.2,0.2,0.2,0.1,0.6,0.6,1.6,shengto01
378,Iman Shumpert,SG,22.0,NYK,45.0,45.0,22.1,2.4,6.1,0.396,1.1,2.8,0.402,1.3,3.3,0.392,0.489,0.8,1.0,0.766,0.7,2.3,3.0,1.7,1.0,0.2,0.8,2.2,6.8,shumpim01
379,Alexey Shved,SG,24.0,MIN,77.0,16.0,23.9,3.1,8.2,0.372,1.1,3.7,0.295,2.0,4.5,0.435,0.439,1.4,1.9,0.72,0.5,1.7,2.3,3.7,0.7,0.4,1.9,1.5,8.6,shvedal01
380,Henry Sims,C,22.0,NOH,2.0,0.0,2.5,1.0,1.5,0.667,0.0,0.0,0.0,1.0,1.5,0.667,0.667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2.0,simshe01
381,Kyle Singler,SF,24.0,DET,82.0,74.0,28.0,3.4,7.8,0.428,0.9,2.4,0.35,2.5,5.4,0.464,0.483,1.2,1.5,0.806,1.3,2.7,4.0,0.9,0.7,0.5,1.2,2.6,8.8,singlky01
382,Chris Singleton,PF,23.0,WAS,57.0,11.0,16.2,1.6,4.2,0.382,0.1,0.6,0.194,1.5,3.6,0.415,0.396,0.7,1.2,0.571,0.9,2.3,3.2,0.6,0.7,0.4,0.8,2.2,4.1,singlch01
383,Donald Sloan,SG-PG,25.0,TOT,23.0,0.0,11.4,1.2,3.4,0.346,0.3,0.8,0.368,0.9,2.6,0.339,0.391,0.9,1.1,0.8,0.1,1.1,1.2,1.7,0.2,0.0,0.6,0.7,3.5,sloando01
384,Greg Smith,C,22.0,HOU,70.0,10.0,15.9,2.4,3.9,0.62,0.0,0.0,0.0,2.4,3.9,0.623,0.62,1.2,1.9,0.623,1.6,3.0,4.6,0.4,0.3,0.6,0.6,2.5,6.0,smithgr02
385,Ish Smith,PG,24.0,TOT,52.0,3.0,9.9,1.1,3.1,0.352,0.2,0.5,0.296,0.9,2.5,0.364,0.377,0.1,0.1,0.429,0.2,0.9,1.2,1.7,0.4,0.2,0.7,0.5,2.4,smithis01
386,J.R. Smith,SG,27.0,NYK,80.0,0.0,33.5,6.6,15.6,0.422,1.9,5.5,0.356,4.7,10.2,0.458,0.484,3.0,3.9,0.762,0.8,4.5,5.3,2.7,1.3,0.3,1.7,2.8,18.1,smithjr01
387,Jason Smith,C,26.0,NOH,51.0,0.0,17.2,3.3,6.7,0.49,0.0,0.1,0.0,3.3,6.6,0.496,0.49,1.7,2.0,0.843,1.3,2.4,3.6,0.7,0.3,0.9,1.1,2.4,8.2,smithja02
388,Josh Smith,PF,27.0,ATL,76.0,76.0,35.3,7.2,15.6,0.465,0.8,2.6,0.303,6.4,12.9,0.498,0.491,2.2,4.2,0.517,1.8,6.7,8.4,4.2,1.2,1.8,3.0,2.3,17.5,smithjo03
389,Nolan Smith,PG,24.0,POR,40.0,0.0,7.2,1.1,2.9,0.368,0.2,0.7,0.214,0.9,2.2,0.419,0.395,0.5,0.7,0.714,0.2,0.5,0.7,0.9,0.2,0.0,0.7,0.7,2.8,smithno01
390,Marreese Speights,C,25.0,TOT,79.0,3.0,16.5,3.3,7.4,0.445,0.0,0.1,0.3,3.3,7.3,0.448,0.448,1.7,2.2,0.771,1.8,3.0,4.9,0.6,0.3,0.7,1.0,2.2,8.3,speigma01
391,Tiago Splitter,PF,28.0,SAS,81.0,58.0,24.7,3.9,7.0,0.56,0.0,0.0,0.0,3.9,6.9,0.561,0.56,2.6,3.5,0.73,1.8,4.6,6.4,1.6,0.8,0.8,1.2,2.0,10.3,splitti01
392,Jerry Stackhouse,SF,38.0,BRK,37.0,0.0,14.7,1.8,4.6,0.384,0.8,2.4,0.337,1.0,2.2,0.434,0.471,0.5,0.6,0.87,0.1,0.8,0.9,0.9,0.2,0.1,0.6,0.8,4.9,stackje01
393,Lance Stephenson,SG,22.0,IND,78.0,72.0,29.2,3.5,7.7,0.46,0.8,2.4,0.33,2.7,5.3,0.52,0.512,1.0,1.5,0.652,0.6,3.3,3.9,2.9,1.0,0.2,1.4,2.1,8.8,stephla01
394,DeShawn Stevenson,SG,31.0,ATL,56.0,31.0,20.7,1.8,4.7,0.374,1.4,3.7,0.364,0.4,0.9,0.415,0.519,0.2,0.4,0.522,0.3,1.9,2.2,0.9,0.5,0.1,0.4,1.2,5.1,stevede01
395,Greg Stiemsma,C,27.0,MIN,76.0,19.0,15.9,1.7,3.7,0.457,0.0,0.0,0.0,1.7,3.7,0.457,0.457,0.7,0.9,0.768,0.8,2.6,3.4,0.4,0.6,1.2,0.8,2.4,4.0,stiemgr01
396,Julyan Stone,PG,24.0,DEN,4.0,0.0,7.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.8,1.0,0.75,0.5,0.3,0.8,0.5,0.3,0.0,0.5,1.0,1.8,stoneju01
397,Amar'e Stoudemire,PF,30.0,NYK,29.0,0.0,23.5,5.3,9.2,0.577,0.0,0.0,0.0,5.3,9.2,0.577,0.577,3.6,4.5,0.808,2.1,2.9,5.0,0.4,0.3,0.7,1.7,3.1,14.2,stoudam01
398,Rodney Stuckey,SG,26.0,DET,76.0,24.0,28.6,4.0,9.8,0.406,0.7,2.4,0.302,3.3,7.4,0.44,0.443,2.8,3.6,0.783,0.6,2.2,2.8,3.6,0.7,0.2,1.8,1.7,11.5,stuckro01
399,Jared Sullinger,PF,20.0,BOS,45.0,5.0,19.8,2.5,5.0,0.493,0.0,0.1,0.2,2.4,4.9,0.5,0.496,1.0,1.4,0.746,2.0,3.8,5.9,0.8,0.5,0.5,0.6,3.4,6.0,sullija01
400,DaJuan Summers,PF,25.0,LAC,2.0,0.0,3.5,0.5,2.0,0.25,0.0,0.0,0.0,0.5,2.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,summeda01
401,Jeff Taylor,SF,23.0,CHA,77.0,29.0,19.6,2.2,5.2,0.431,0.7,2.0,0.344,1.5,3.2,0.486,0.497,1.0,1.3,0.728,0.7,1.3,1.9,0.8,0.6,0.2,0.6,1.8,6.1,tayloje03
402,Tyshawn Taylor,PG,22.0,BRK,38.0,0.0,5.8,0.8,2.3,0.368,0.2,0.3,0.462,0.7,1.9,0.351,0.402,0.4,0.7,0.556,0.1,0.4,0.5,0.6,0.3,0.0,0.7,0.7,2.2,tayloty01
403,Jeff Teague,PG,24.0,ATL,80.0,78.0,32.9,5.5,12.2,0.451,1.1,3.1,0.359,4.4,9.1,0.482,0.496,2.5,2.8,0.881,0.3,1.9,2.3,7.2,1.5,0.4,2.9,2.3,14.6,teaguje01
404,Marquis Teague,PG,19.0,CHI,48.0,0.0,8.2,0.9,2.4,0.381,0.1,0.5,0.174,0.8,1.9,0.433,0.398,0.2,0.3,0.563,0.1,0.9,0.9,1.3,0.2,0.1,0.7,1.0,2.1,teaguma01
405,Mirza Teletović,PF,27.0,BRK,53.0,0.0,9.4,1.3,3.5,0.384,0.7,2.0,0.343,0.6,1.5,0.442,0.484,0.2,0.2,0.818,0.6,1.2,1.8,0.4,0.2,0.2,0.4,1.0,3.5,teletmi01
406,Sebastian Telfair,PG,27.0,TOT,59.0,2.0,16.6,1.9,5.2,0.362,0.9,2.5,0.353,1.0,2.7,0.371,0.448,0.9,1.2,0.783,0.2,1.2,1.4,2.6,0.6,0.2,1.1,1.8,5.6,telfase01
407,Garrett Temple,SG,26.0,WAS,51.0,36.0,22.7,2.1,5.1,0.407,0.5,1.6,0.325,1.5,3.5,0.444,0.457,0.5,0.7,0.703,0.6,1.8,2.4,2.3,1.0,0.3,1.2,1.8,5.1,templga01
408,Jason Terry,SG,35.0,BOS,79.0,24.0,26.9,3.6,8.2,0.434,1.6,4.2,0.372,2.0,4.0,0.498,0.529,1.4,1.7,0.87,0.2,1.8,2.0,2.5,0.8,0.1,1.3,1.4,10.1,terryja01
409,Hasheem Thabeet,C,25.0,OKC,66.0,4.0,11.7,1.0,1.6,0.604,0.0,0.0,0.0,1.0,1.6,0.604,0.604,0.5,0.8,0.604,1.0,1.9,3.0,0.2,0.5,0.9,0.6,2.2,2.4,thabeha01
410,Isaiah Thomas,PG,23.0,SAC,79.0,62.0,26.9,4.6,10.5,0.44,1.5,4.1,0.358,3.2,6.5,0.491,0.509,3.2,3.6,0.882,0.4,1.7,2.0,4.0,0.8,0.0,1.8,2.1,13.9,thomais02
411,Kurt Thomas,PF,40.0,NYK,39.0,17.0,10.1,1.2,2.1,0.542,0.0,0.0,1.0,1.1,2.1,0.537,0.548,0.2,0.3,0.462,0.6,1.7,2.3,0.5,0.3,0.4,0.2,1.3,2.5,thomaku01
412,Lance Thomas,SF,24.0,NOH,59.0,9.0,10.9,0.9,1.8,0.5,0.0,0.0,0.0,0.9,1.8,0.5,0.5,0.7,1.0,0.729,0.7,1.2,1.9,0.3,0.2,0.1,0.2,1.3,2.5,thomala01
413,Malcolm Thomas,PF,24.0,TOT,12.0,0.0,4.8,0.4,0.8,0.5,0.0,0.0,0.0,0.4,0.8,0.5,0.5,0.4,0.7,0.625,0.4,0.9,1.3,0.3,0.2,0.2,0.3,0.7,1.3,thomama01
414,Tyrus Thomas,PF,26.0,CHA,26.0,2.0,13.8,1.8,5.2,0.353,0.1,0.3,0.375,1.7,4.9,0.352,0.364,1.0,1.2,0.839,0.6,1.7,2.3,0.7,0.5,0.6,0.7,2.0,4.8,thomaty01
415,Jason Thompson,PF,26.0,SAC,82.0,81.0,27.9,4.6,9.1,0.502,0.0,0.0,0.0,4.6,9.0,0.504,0.502,1.7,2.5,0.694,2.1,4.6,6.7,1.0,0.6,0.7,1.2,2.8,10.9,thompja02
416,Klay Thompson,SG,22.0,GSW,82.0,82.0,35.8,6.2,14.7,0.422,2.6,6.4,0.401,3.6,8.3,0.437,0.509,1.6,1.9,0.841,0.4,3.3,3.7,2.2,1.0,0.5,1.9,2.9,16.6,thompkl01
417,Tristan Thompson,PF,21.0,CLE,82.0,82.0,31.3,4.8,9.7,0.488,0.0,0.0,0.0,4.8,9.7,0.49,0.488,2.2,3.5,0.608,3.7,5.7,9.4,1.3,0.7,0.9,1.5,2.9,11.7,thomptr01
418,Marcus Thornton,SG,25.0,SAC,72.0,8.0,24.0,4.6,10.8,0.429,2.0,5.3,0.372,2.7,5.5,0.484,0.52,1.5,1.8,0.881,0.7,1.8,2.5,1.3,0.8,0.1,0.9,1.5,12.7,thornma01
419,Jamaal Tinsley,PG,34.0,UTA,66.0,32.0,18.5,1.3,3.5,0.368,0.6,1.9,0.307,0.7,1.6,0.439,0.451,0.3,0.4,0.692,0.3,1.5,1.7,4.4,1.0,0.2,1.6,1.6,3.5,tinslja01
420,Anthony Tolliver,SF,27.0,ATL,62.0,11.0,15.5,1.3,3.5,0.38,0.7,2.1,0.338,0.6,1.3,0.446,0.484,0.7,0.8,0.863,0.5,2.0,2.5,0.5,0.2,0.2,0.6,1.1,4.1,tollian01
421,P.J. Tucker,SG,27.0,PHO,79.0,45.0,24.2,2.7,5.6,0.473,0.3,0.9,0.314,2.4,4.7,0.503,0.498,0.8,1.1,0.744,1.7,2.8,4.4,1.4,0.8,0.2,0.8,1.8,6.4,tuckepj01
422,Ronny Turiaf,C,30.0,LAC,65.0,0.0,10.8,0.8,1.5,0.505,0.0,0.0,0.0,0.8,1.5,0.505,0.505,0.4,1.0,0.365,0.7,1.6,2.3,0.5,0.3,0.5,0.4,1.2,1.9,turiaro01
423,Hedo Türkoğlu,SF,33.0,ORL,11.0,1.0,17.2,1.3,4.8,0.264,0.1,2.2,0.042,1.2,2.6,0.448,0.274,0.3,0.5,0.5,0.4,2.0,2.4,2.1,0.6,0.1,1.1,1.0,2.9,turkohe01
424,Evan Turner,SF,24.0,PHI,82.0,82.0,35.3,5.4,12.8,0.419,0.7,1.9,0.365,4.7,10.9,0.428,0.446,1.9,2.5,0.74,0.7,5.6,6.3,4.3,0.9,0.2,2.3,2.4,13.3,turneev01
425,Jeremy Tyler,C,21.0,TOT,21.0,0.0,3.2,0.4,1.1,0.375,0.0,0.0,0.0,0.4,1.1,0.375,0.375,0.2,0.3,0.667,0.3,0.7,1.0,0.0,0.0,0.1,0.3,0.5,1.0,tylerje01
426,Ekpe Udoh,C,25.0,MIL,76.0,9.0,17.3,1.5,3.5,0.435,0.0,0.0,0.0,1.5,3.5,0.437,0.435,1.2,1.6,0.748,1.5,1.8,3.3,0.6,0.5,1.1,0.6,1.8,4.3,udohek01
427,Beno Udrih,SG-PG,30.0,TOT,66.0,9.0,22.1,3.2,7.2,0.441,0.5,1.5,0.333,2.7,5.7,0.471,0.477,1.3,1.6,0.816,0.5,1.6,2.1,4.6,0.6,0.0,1.6,1.4,8.2,udrihbe01
428,Jonas Valančiūnas,C,20.0,TOR,62.0,57.0,23.9,3.3,5.9,0.557,0.0,0.0,0.0,3.3,5.9,0.557,0.557,2.4,3.0,0.789,2.0,4.0,6.0,0.7,0.3,1.3,1.5,3.0,8.9,valanjo01
429,Anderson Varejão,C,30.0,CLE,25.0,25.0,36.0,5.5,11.6,0.478,0.0,0.2,0.0,5.5,11.4,0.486,0.478,3.1,4.1,0.755,5.5,8.9,14.4,3.4,1.5,0.6,1.8,2.7,14.1,varejan01
430,Jarvis Varnado,PF,24.0,TOT,13.0,0.0,4.5,0.2,0.5,0.429,0.0,0.0,0.0,0.2,0.5,0.429,0.429,0.2,0.3,0.5,0.2,0.5,0.7,0.2,0.1,0.2,0.5,0.8,0.6,varnaja01
431,Greivis Vásquez,PG,26.0,NOH,78.0,78.0,34.4,5.6,13.0,0.433,1.1,3.1,0.342,4.6,9.9,0.462,0.474,1.6,2.0,0.805,0.6,3.8,4.3,9.0,0.8,0.1,3.2,2.4,13.9,vasqugr01
432,Jan Veselý,PF,22.0,WAS,51.0,4.0,11.8,1.1,2.2,0.5,0.0,0.0,0.0,1.1,2.2,0.504,0.5,0.2,0.8,0.308,0.8,1.5,2.4,0.5,0.3,0.3,0.5,2.1,2.5,veselja01
433,Charlie Villanueva,PF,28.0,DET,69.0,0.0,15.8,2.5,6.7,0.377,1.3,3.8,0.347,1.2,3.0,0.415,0.474,0.4,0.7,0.551,0.7,2.8,3.5,0.8,0.4,0.6,0.6,1.4,6.8,villach01
434,Nikola Vučević,C,22.0,ORL,77.0,77.0,33.2,6.0,11.5,0.519,0.0,0.0,0.0,6.0,11.5,0.52,0.519,1.1,1.6,0.683,3.5,8.4,11.9,1.9,0.8,1.0,1.8,2.8,13.1,vucevni01
435,Dwyane Wade,SG,31.0,MIA,69.0,69.0,34.7,8.2,15.8,0.521,0.2,1.0,0.258,8.0,14.9,0.537,0.528,4.5,6.2,0.725,1.2,3.7,5.0,5.1,1.9,0.8,2.8,2.0,21.2,wadedw01
436,Dion Waiters,SG,21.0,CLE,61.0,48.0,28.8,5.5,13.4,0.412,1.0,3.3,0.31,4.5,10.0,0.446,0.451,2.6,3.5,0.746,0.4,2.1,2.4,3.0,1.0,0.3,2.0,1.9,14.7,waitedi01
437,Kemba Walker,PG,22.0,CHA,82.0,82.0,34.9,6.4,15.2,0.423,1.3,4.0,0.322,5.1,11.1,0.459,0.466,3.6,4.5,0.798,0.7,2.7,3.5,5.7,2.0,0.4,2.4,1.9,17.7,walkeke02
438,John Wall,PG,22.0,WAS,49.0,42.0,32.7,6.6,15.0,0.441,0.2,0.9,0.267,6.4,14.1,0.452,0.449,5.0,6.2,0.804,0.7,3.3,4.0,7.6,1.3,0.8,3.2,2.4,18.5,walljo01
439,Gerald Wallace,SF,30.0,BRK,69.0,68.0,30.1,2.6,6.6,0.397,0.7,2.4,0.282,2.0,4.3,0.461,0.448,1.8,2.8,0.637,1.0,3.6,4.6,2.6,1.4,0.7,1.6,1.7,7.7,wallage01
440,Rasheed Wallace,C,38.0,NYK,21.0,0.0,14.1,2.6,6.8,0.387,1.0,3.3,0.319,1.6,3.5,0.452,0.465,0.7,1.0,0.7,0.5,3.4,4.0,0.3,0.6,0.7,0.5,1.9,7.0,wallara01
441,Luke Walton,PF,32.0,CLE,50.0,0.0,17.1,1.4,3.6,0.392,0.4,1.3,0.299,1.0,2.3,0.447,0.448,0.2,0.4,0.5,0.8,2.1,2.9,3.3,0.8,0.3,1.2,2.0,3.4,waltolu01
442,Hakim Warrick,PF,30.0,TOT,28.0,14.0,17.5,2.4,5.9,0.406,0.0,0.1,0.0,2.4,5.8,0.414,0.406,2.1,3.1,0.682,0.8,2.4,3.2,0.9,0.5,0.2,1.0,1.3,6.9,warriha01
443,C.J. Watson,PG,28.0,BRK,80.0,8.0,19.0,2.4,5.7,0.418,1.1,2.7,0.411,1.3,3.1,0.424,0.514,0.9,1.1,0.78,0.5,1.3,1.8,2.0,0.8,0.2,0.9,1.5,6.8,watsocj01
444,Earl Watson,PG,33.0,UTA,48.0,4.0,17.3,0.8,2.5,0.308,0.1,0.6,0.179,0.7,1.9,0.348,0.329,0.4,0.5,0.68,0.5,1.3,1.8,4.0,0.8,0.2,1.4,2.0,2.0,watsoea01
445,Maalik Wayns,PG,21.0,TOT,27.0,1.0,7.5,1.0,3.3,0.295,0.3,1.1,0.226,0.7,2.1,0.333,0.335,0.6,0.7,0.895,0.0,0.2,0.3,1.0,0.2,0.0,0.6,1.0,2.8,waynsma01
446,Martell Webster,SF,26.0,WAS,76.0,62.0,28.9,3.7,8.4,0.442,1.8,4.3,0.422,1.9,4.0,0.463,0.551,2.2,2.6,0.848,0.7,3.2,3.9,1.9,0.6,0.2,1.2,2.2,11.4,webstma02
447,David West,PF,32.0,IND,73.0,73.0,33.4,6.9,13.8,0.498,0.1,0.3,0.211,6.8,13.6,0.503,0.5,3.3,4.3,0.768,2.0,5.7,7.7,2.9,1.0,0.9,2.2,2.0,17.1,westda01
448,Russell Westbrook,PG,24.0,OKC,82.0,82.0,34.9,8.2,18.7,0.438,1.2,3.7,0.323,7.0,15.1,0.466,0.47,5.6,7.0,0.8,1.4,3.9,5.2,7.4,1.8,0.3,3.3,2.3,23.2,westbru01
449,D.J. White,PF,26.0,BOS,12.0,0.0,7.2,1.0,1.9,0.522,0.0,0.0,0.0,1.0,1.9,0.522,0.522,0.4,0.8,0.556,0.3,0.8,1.1,0.3,0.1,0.5,0.2,0.4,2.4,whitedj01
450,James White,SF,30.0,NYK,57.0,16.0,7.6,0.9,2.0,0.431,0.2,0.7,0.341,0.6,1.3,0.48,0.491,0.2,0.3,0.579,0.1,0.8,0.8,0.5,0.2,0.1,0.3,0.8,2.2,whiteja02
451,Chris Wilcox,C,30.0,BOS,61.0,7.0,13.6,1.8,2.5,0.719,0.0,0.0,0.0,1.8,2.5,0.724,0.719,0.6,1.0,0.672,0.9,2.0,3.0,0.4,0.5,0.5,0.6,2.0,4.2,wilcoch01
452,Damien Wilkins,SG,33.0,PHI,61.0,21.0,18.0,2.4,5.2,0.459,0.3,0.8,0.333,2.1,4.3,0.483,0.486,1.3,1.8,0.743,0.5,1.2,1.7,1.5,0.6,0.3,0.8,1.6,6.4,wilkida02
453,Deron Williams,PG,28.0,BRK,78.0,78.0,36.4,6.3,14.4,0.44,2.2,5.7,0.378,4.2,8.7,0.482,0.516,4.1,4.7,0.859,0.4,2.6,3.0,7.7,1.0,0.4,2.8,2.5,18.9,willide01
454,Derrick Williams,PF,21.0,MIN,78.0,56.0,24.6,4.3,10.1,0.43,0.8,2.5,0.332,3.5,7.6,0.463,0.471,2.5,3.5,0.706,1.2,4.3,5.5,0.6,0.6,0.5,1.3,1.6,12.0,willide02
455,Lou Williams,SG,26.0,ATL,39.0,9.0,28.7,4.8,11.4,0.422,1.8,5.0,0.367,2.9,6.3,0.466,0.503,2.7,3.1,0.868,0.2,1.8,2.1,3.6,1.1,0.3,1.9,1.4,14.1,willilo02
456,Marvin Williams,SF,26.0,UTA,73.0,51.0,23.7,2.7,6.4,0.423,0.7,2.3,0.325,2.0,4.2,0.477,0.481,1.1,1.4,0.778,0.8,2.8,3.6,1.1,0.5,0.5,0.8,1.3,7.2,willima02
457,Mo Williams,PG,30.0,UTA,46.0,46.0,30.8,5.0,11.6,0.43,1.3,3.3,0.383,3.7,8.2,0.449,0.485,1.6,1.8,0.882,0.5,1.9,2.4,6.2,1.0,0.2,2.7,2.3,12.9,willima01
458,Reggie Williams,SF,26.0,CHA,40.0,0.0,9.5,1.4,3.3,0.432,0.6,1.8,0.306,0.9,1.5,0.583,0.515,0.3,0.5,0.476,0.2,1.1,1.3,1.0,0.3,0.0,0.5,0.5,3.7,willire02
459,Terrence Williams,SF,25.0,BOS,24.0,0.0,13.3,2.0,4.0,0.495,0.2,0.6,0.333,1.8,3.4,0.524,0.521,0.4,0.9,0.429,0.2,1.7,1.8,1.6,0.5,0.1,0.9,0.5,4.6,willite01
460,Metta World Peace,SF,33.0,LAL,75.0,66.0,33.7,4.4,11.0,0.403,1.9,5.5,0.342,2.5,5.5,0.464,0.488,1.7,2.3,0.734,1.3,3.6,5.0,1.5,1.6,0.6,1.3,2.6,12.4,artesro01
461,Brandan Wright,C,25.0,DAL,64.0,16.0,18.0,3.8,6.3,0.597,0.0,0.0,0.0,3.8,6.3,0.601,0.597,0.9,1.5,0.615,1.3,2.7,4.1,0.6,0.4,1.2,0.5,1.2,8.5,wrighbr03
462,Chris Wright,SG,23.0,DAL,3.0,0.0,1.3,0.3,0.7,0.5,0.0,0.0,0.0,0.3,0.7,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,wrighch02
463,Dorell Wright,SF,27.0,PHI,79.0,8.0,22.6,3.0,7.6,0.396,1.7,4.6,0.374,1.3,3.0,0.429,0.508,1.5,1.8,0.851,0.5,3.3,3.8,1.9,0.8,0.4,0.8,1.2,9.2,wrighdo01
464,Tony Wroten,SG,19.0,MEM,35.0,0.0,7.8,0.9,2.5,0.384,0.1,0.5,0.25,0.8,2.0,0.414,0.407,0.6,0.8,0.724,0.4,0.4,0.8,1.2,0.2,0.1,0.8,1.0,2.6,wroteto01
465,Nick Young,SG,27.0,PHI,59.0,17.0,23.9,3.8,9.2,0.413,1.3,3.6,0.357,2.5,5.6,0.449,0.482,1.8,2.2,0.82,0.4,1.8,2.2,1.4,0.6,0.2,0.8,1.4,10.6,youngni01
466,Sam Young,SG,27.0,IND,56.0,3.0,12.4,1.0,2.6,0.392,0.3,0.9,0.308,0.8,1.7,0.438,0.446,0.4,0.8,0.535,0.5,1.7,2.2,0.8,0.3,0.1,0.6,1.1,2.8,youngsa01
467,Thaddeus Young,PF,24.0,PHI,76.0,76.0,34.6,6.7,12.6,0.531,0.0,0.1,0.125,6.7,12.5,0.535,0.532,1.4,2.5,0.574,2.4,5.1,7.5,1.6,1.8,0.7,1.2,2.5,14.8,youngth01
468,Luke Zeller,C,25.0,PHO,16.0,0.0,3.6,0.6,1.6,0.346,0.1,0.3,0.2,0.5,1.3,0.381,0.365,0.0,0.0,0.0,0.1,0.6,0.6,0.2,0.0,0.0,0.0,0.3,1.2,zellelu01
469,Tyler Zeller,C,23.0,CLE,77.0,55.0,26.4,3.2,7.3,0.438,0.0,0.1,0.0,3.2,7.2,0.441,0.438,1.6,2.0,0.764,2.1,3.6,5.7,1.2,0.5,0.9,1.2,3.3,7.9,zellety01
